episode,reward
10565,-175.27108166051886
10566,-58.52025181549543
10567,-165.01249695966223
10568,-61.725914783051394
10569,-122.12352734099179
10570,-177.91768887927697
10571,-55.13132552600208
10572,-76.72897492178998
10573,-94.86411609394258
10574,-37.28247084947658
10575,-90.86501812035277
10576,-253.2448098299187
10577,-132.11602786940287
10578,-336.1502998442769
10579,-179.28845408134856
10580,-143.1163831977064
10581,-97.46121300634681
10582,-77.52989210336825
10583,11.509230392716574
10584,-59.53660256173387
10585,-85.20364601378883
10586,-111.97834497822005
10587,-5.5073040133761
10588,39.96860928000768
10589,-225.13002810713863
10590,-118.19558195253502
10591,-147.1737619979815
10592,-101.10495837695952
10593,-110.50679351522159
10594,11.356147925811484
10595,7.57994885080781
10596,-80.01773519453755
10597,-129.91448289862177
10598,-200.43424956210572
10599,-71.4983923469466
10600,-113.65821601730995
10601,-151.5317978280964
10602,-11.0828702588297
10603,8.177021095356395
10604,-147.79109534746124
10605,-91.08551311532642
10606,-103.72776129039218
10607,-195.05748096822327
10608,12.136232641418005
10609,-21.094900391409993
10610,-131.33340413730616
10611,-51.7075439491862
10612,-105.63318087668802
10613,-112.75545755923707
10614,-174.0483296010288
10615,-23.79834158333267
10616,-130.93198245087936
10617,-120.09028632154326
10618,-111.94590916580766
10619,-55.66698350960469
10620,-79.10248963906312
10621,-132.77454953754685
10622,-112.54418767743071
10623,-124.30293666233855
10624,-21.908669026660007
10625,-109.02933730309306
10626,-176.23908976802133
10627,-106.96387649718585
10628,-130.6460974818582
10629,-13.783135421250208
10630,-109.87738497119237
10631,-126.99302148017782
10632,-147.54585744739967
10633,-141.00499986781028
10634,-192.20746180029698
10635,-137.89901264198915
10636,-127.5163390480348
10637,-86.55110691265868
10638,-47.15235383533491
10639,-140.8484302559619
10640,-3.718092871448775
10641,-140.59685551689932
10642,-32.90783013199885
10643,15.012736709831202
10644,-25.09871570968889
10645,-29.929188707337048
10646,-48.19169008104092
10647,8.577170235355354
10648,-90.63370799614229
10649,-135.04871285706105
10650,-36.632645954087735
10651,-24.71566630874017
10652,-99.08990330766139
10653,-53.90708769507599
10654,-32.31420740422229
10655,-2.013929191860427
10656,-105.22435772165119
10657,-51.20790383447155
10658,-92.13409263039719
10659,-53.95444545365483
10660,-36.93141600236825
10661,-1.7349972374091038
10662,-51.81903621586757
10663,-147.02547427786016
10664,-111.53444377178987
10665,-159.39024324468568
10666,-124.7066155412932
10667,5.475815582410107
10668,-150.79537676311833
10669,-24.12695306927546
10670,-167.6017865220617
10671,-57.08068005930999
10672,-170.33250123737474
10673,-297.71476364744126
10674,-78.03136933179044
10675,-85.00684461219757
10676,-40.9415073206378
10677,-84.5545708100407
10678,-71.8714746793672
10679,-5.243701799486473
10680,-222.46481107730108
10681,-102.98712310220782
10682,-86.22990718728992
10683,-13.7379726631018
10684,-318.1242683488323
10685,-94.29219857114664
10686,-81.12753912969525
10687,-64.13283799312663
10688,-75.02169733587053
10689,17.14275253421421
10690,-52.21731877067492
10691,-117.89349316740496
10692,-127.02012111563594
10693,-97.51885012319288
10694,-216.34161182644038
10695,-102.30628663354813
10696,-130.28513440500564
10697,-182.20279078705425
10698,2.193904387918053
10699,9.832037325477756
10700,-158.33383640417063
10701,-139.88317600951882
10702,17.595515688903262
10703,-161.63851587884602
10704,-137.3116187573848
10705,-151.7485994356686
10706,-117.8542048853675
10707,-56.27383187066177
10708,-66.50707476897503
10709,-2.337807459836597
10710,-50.876461937670385
10711,-96.19175647675067
10712,-80.88868741032046
10713,-172.2656846142055
10714,-18.353395634027635
10715,-116.55599601085497
10716,-128.66434567638908
10717,-82.82180992995072
10718,-275.21955771371245
10719,-209.61516683571418
10720,-145.54752402851923
10721,-76.74836489034989
10722,-102.05152355280296
10723,-92.91988998415053
10724,-35.21485258970927
10725,-64.29297468532118
10726,-227.2510331424922
10727,-34.40623824696296
10728,-99.89724064125684
10729,-156.80969231455256
10730,-18.04056684600431
10731,-81.13979081521003
10732,-130.29103879941607
10733,-128.79008052446954
10734,-233.26475461403496
10735,-73.89406440123722
10736,-43.13376576281672
10737,-84.77370095159263
10738,-80.2031844924814
10739,-2.191044749488185
10740,-144.74910626407103
10741,-103.5018927813897
10742,-275.911925754645
10743,-20.604120660349608
10744,-123.90041108982767
10745,5.668705581834203
10746,-83.39473938195869
10747,-104.51737281725977
10748,14.316732541353886
10749,-96.75553366773164
10750,-184.289096350213
10751,-38.86984238394979
10752,-101.82070226798285
10753,-126.53298693064923
10754,-127.3323978004304
10755,-12.766541126786947
10756,-116.22608592412246
10757,-226.31087336374486
10758,-11.199459098008703
10759,-110.03400776503929
10760,-40.87487632646912
10761,-97.81536861339173
10762,-15.99434364771055
10763,-27.22444071951577
10764,-95.08233912443835
10765,-20.335204846174207
10766,-87.18822607376444
10767,-107.19406169493305
10768,-7.828914475891082
10769,-76.93717806443718
10770,-126.31433428176173
10771,-108.2607695923975
10772,0.3085910062094257
10773,-35.415039916927
10774,-91.55599536814935
10775,-23.954200647562786
10776,-151.25415691343497
10777,-278.63875116829473
10778,-58.21173558480778
10779,-151.09370630457602
10780,-49.11348707882324
10781,-100.48445071514679
10782,-95.61892294040761
10783,-195.78048942580972
10784,-115.98509166627018
10785,-12.791308472740866
10786,-285.1200755617207
10787,-48.00644809706216
10788,-194.2008838528473
10789,-27.46833160029857
10790,-72.4183211626877
10791,-122.09323492626105
10792,-201.7075936994147
10793,-81.45150615896647
10794,-5.980859351454143
10795,-72.5869397036592
10796,-15.838556908845916
10797,-88.17673991886448
10798,-60.12905675588338
10799,-125.71446179525029
10800,-180.0929468397286
10801,-54.32026871932422
10802,-78.36508649269004
10803,-106.19551459457777
10804,-11.861429846941263
10805,-81.42196844287801
10806,-152.65895093505156
10807,-107.13705352577117
10808,-251.91692966158942
10809,-47.82118128021618
10810,-67.45621992714179
10811,-112.80924200037693
10812,-122.85024634888002
10813,-25.062213486659843
10814,-72.76369011902429
10815,-86.693345077879
10816,-32.367207849857664
10817,-122.19150477467477
10818,-42.22617035037233
10819,-129.29148550950998
10820,-43.44428388005171
10821,-295.72653768182647
10822,-20.048068234541276
10823,-135.97561357738974
10824,-121.55830203088031
10825,-161.22817413615388
10826,24.01580054198982
10827,-23.391020347930606
10828,-185.22691968503023
10829,-101.79950121752556
10830,-21.334556286593
10831,-152.77088767926938
10832,-108.01196837716579
10833,-10.44637606169627
10834,2.94955589772745
10835,30.530037849083044
10836,-48.70586187278034
10837,-152.8534265132948
10838,-138.63160133793468
10839,-18.977603417409853
10840,-123.72342191539316
10841,-108.44735409479301
10842,-150.19936739401064
10843,-74.63616935807129
10844,-139.15176174920057
10845,-137.70992159967489
10846,-105.81598251508504
10847,-47.12088014322208
10848,-17.524482717526382
10849,-130.3105337937742
10850,59.2455972116814
10851,-186.53188200941258
10852,-30.16917441469576
10853,-153.88311465707386
10854,-142.01637561298264
10855,-19.7794860378319
10856,-81.94166650474915
10857,-105.72594007789694
10858,-60.203986723190596
10859,-130.96474188181946
10860,-105.17494667582453
10861,-98.72861091125195
10862,-206.28854685579074
10863,-11.359121535730281
10864,-74.84972253262774
10865,-11.207684035801549
10866,11.573782990918943
10867,-202.94333060542152
10868,-45.52252822370252
10869,-91.26595692250726
10870,-124.16048489464079
10871,7.155898779708764
10872,-116.39869697461724
10873,-15.433871718623507
10874,-118.4557234209879
10875,-168.29803272782803
10876,-121.5142848624991
10877,-117.04935542019567
10878,-169.71070483908744
10879,-84.37091305650145
10880,-51.580041782333524
10881,-171.98249024238834
10882,-35.163592543365056
10883,-139.70377335692746
10884,-57.538179998307996
10885,-127.70897133425096
10886,-16.965147680708696
10887,-171.10949366107997
10888,33.03408292436774
10889,25.658862995768843
10890,-157.43414357427207
10891,-56.23953745267461
10892,-172.58599499946598
10893,-46.08060882964165
10894,-70.66955267482031
10895,-123.25211323624809
10896,-71.57287716937466
10897,-71.73782663758574
10898,-34.145050840548876
10899,-113.43570887095291
10900,-97.71189285290671
10901,-32.08972418347024
10902,-19.561747021319718
10903,-124.80991560175256
10904,-88.3434061095214
10905,-120.55920618933108
10906,-50.055091452038965
10907,-78.55433462106365
10908,-11.68820285570257
10909,-167.33473503300343
10910,-61.83584551825281
10911,-62.38585767502822
10912,-322.6247642978467
10913,-75.94571685911576
10914,-63.439990871753885
10915,9.953043090400811
10916,-168.36411587872917
10917,-68.37639271232894
10918,-54.36908405300019
10919,-112.91240683786877
10920,-131.57879326878168
10921,-9.165813951670088
10922,-161.28948507184649
10923,-40.26741907349046
10924,-105.22535829141368
10925,-117.30812739741256
10926,-52.790873526379144
10927,-133.2446161265258
10928,-46.64985336778704
10929,-0.91159837945753
10930,-41.16435253299504
10931,-53.14569105480177
10932,-26.85181834256717
10933,-86.67884878978518
10934,-25.73386426183835
10935,-43.8004899606602
10936,-253.6070441863051
10937,275.5633263648573
10938,-118.4584170963782
10939,-130.27167263474348
10940,3.270517567592364
10941,-49.346431300164014
10942,-120.35215671311803
10943,32.92803978850873
10944,-55.08501776468571
10945,-87.81910747316589
10946,21.218530918508293
10947,-72.85210423613702
10948,-115.7399943401192
10949,-153.47723688304643
10950,-181.27967090794496
10951,-23.406199690291956
10952,6.2706544033424905
10953,-168.24886668102425
10954,17.141187618915296
10955,-66.8832346480749
10956,-9.212973611177944
10957,-133.19009015869642
10958,-109.1360804711273
10959,-96.71981424702496
10960,30.094034111860395
10961,-38.9069052108519
10962,24.74707945193896
10963,-105.27010390316723
10964,-178.26270780628153
10965,-11.070776163705006
10966,-87.54152855536783
10967,-61.757558106530865
10968,-100.93637300912626
10969,-174.3016963907538
10970,-291.86214568923384
10971,-192.32904755113384
10972,-109.5291455762883
10973,-14.625746993072084
10974,-87.60782007176533
10975,2.6486107994566055
10976,-53.296039821760644
10977,-156.5232364633659
10978,-219.68813050850886
10979,-131.82453220696388
10980,-9.483196191969654
10981,15.677986973355374
10982,14.64962555612442
10983,-125.97502810006515
10984,-0.284454450843711
10985,-159.88652513795574
10986,-106.58293397829262
10987,-4.436624624156693
10988,-384.18887867917465
10989,-46.42964866576162
10990,-104.59798362182387
10991,-66.80605954570461
10992,-87.68282465992752
10993,-27.396509662256705
10994,-0.29811691163403964
10995,2.970463212230868
10996,1.2867119054360217
10997,-85.60427205318975
10998,-3.01455649295994
10999,18.527004185728714
11000,-12.440372892097713
11001,-105.81531013582696
11002,-165.33329376921847
11003,-69.9848476372429
11004,-21.669669402243215
11005,-104.8362109576297
11006,-92.8467847006628
11007,-239.80620792376698
11008,-115.5958512444471
11009,-198.69052720661108
11010,-51.25108354096869
11011,-201.80007200115563
11012,7.009006714078524
11013,-123.96428058160818
11014,-68.63867905970334
11015,-30.214732879767126
11016,-227.13260266704205
11017,-73.68571455707031
11018,-100.23481507189771
11019,-46.429204997224815
11020,20.724424944757786
11021,-25.77086770559613
11022,-179.0442742750155
11023,-41.30828591088567
11024,-85.48146479161763
11025,44.416720082224145
11026,-59.698851950918424
11027,-84.33181911315646
11028,21.153704370542158
11029,11.202181172208583
11030,-63.55357649107095
11031,-132.7861603845875
11032,-56.0061166364129
11033,-120.05005364213578
11034,17.752249690649847
11035,-15.605725145147119
11036,0.26683710545336226
11037,-77.39684381734077
11038,-85.37747044368216
11039,-113.88241880145029
11040,-12.036557664896492
11041,-24.674425982569048
11042,-289.175815794247
11043,-95.01387948872963
11044,-2.9423968710300414
11045,-12.773980466447739
11046,-22.863573573637424
11047,-6.187795239512511
11048,54.06417929316379
11049,-158.41266058067288
11050,-95.04016733453417
11051,-104.64737548746017
11052,-12.36625198234458
11053,-85.04842030585634
11054,-208.06932221010425
11055,-109.15126849818017
11056,-34.99847471786529
11057,-68.76373304847361
11058,-28.58340532835176
11059,-83.29146767363032
11060,-83.70654136737946
11061,2.7119390800743304
11062,-191.66450364599226
11063,-207.1002152901856
11064,-177.1659376177082
11065,-121.57017702465915
11066,-105.76951931424074
11067,-80.38555274974965
11068,-146.64803083357782
11069,-139.8718066795587
11070,-102.95854627524403
11071,-82.0138717570773
11072,-103.71162550215871
11073,2.5614212646079153
11074,-253.04291349144233
11075,-153.6603236584454
11076,-23.86718653748025
11077,11.933811406448342
11078,-168.4428931130036
11079,2.4048029447482406
11080,-181.03291663085054
11081,-74.46187187684413
11082,10.67678396471851
11083,-173.17733527883468
11084,-117.17716921108266
11085,1.568495789161048
11086,-27.21820037462605
11087,-77.25904634181356
11088,-34.79430468809878
11089,11.1327118930528
11090,-38.334267702764336
11091,-78.73781201882011
11092,-11.478401237753744
11093,12.969584329387885
11094,-133.5931031061174
11095,-152.74893072068912
11096,-78.68275114646244
11097,-61.474600856943894
11098,-101.63848049321273
11099,9.79315458680506
11100,-54.203715432836844
11101,-170.3655735938474
11102,-72.98421967991317
11103,-97.09096197739767
11104,-112.09856633868888
11105,22.546680545359493
11106,-34.572302231306196
11107,-140.31567924332856
11108,-75.55774234307356
11109,16.25826214346084
11110,-34.54423436995073
11111,-26.25194671035527
11112,-171.813748469341
11113,-271.87581168000827
11114,-15.226688337312083
11115,-52.79482058702487
11116,-182.36422559222933
11117,4.0816853593686915
11118,-59.93260757810124
11119,-133.17182300747655
11120,6.424230790745838
11121,-193.7366329585588
11122,-245.8065029712941
11123,28.18125477953052
11124,-74.758398890799
11125,-179.63811800367074
11126,-4.5024850134315955
11127,7.997191653082808
11128,2.1934689609839353
11129,-75.03308251962372
11130,-53.85961823047784
11131,6.063886186919149
11132,3.383181158928849
11133,42.2782780808881
11134,-5.1102542853033555
11135,-102.90835016303026
11136,-117.79557923081742
11137,33.212172125034385
11138,22.618304539805848
11139,-39.43867994037632
11140,-153.0179501961511
11141,-96.1270651478952
11142,-26.68131782532143
11143,-85.47588021810122
11144,-166.22238209815947
11145,-43.70711468129457
11146,-165.5025816825139
11147,8.642447746037533
11148,-20.49904542270056
11149,-245.0354578752797
11150,-129.35289530357196
11151,-110.89691059539199
11152,-299.56312931496296
11153,-76.96282874161594
11154,-81.6594114474776
11155,-78.87022346938697
11156,-14.320760676054846
11157,-62.42388575142637
11158,-111.50194423991702
11159,-181.72175574911287
11160,-147.93050089068217
11161,-46.40368725461575
11162,46.09977054854005
11163,-126.17818661877462
11164,-19.775110797423167
11165,52.69709219352322
11166,-75.61317100782352
11167,-176.50814878541559
11168,-44.35379000262566
11169,-84.0246350632583
11170,-274.3113674361573
11171,-56.35524265481508
11172,-135.15101010193956
11173,-39.92741914704514
11174,-451.9119087835984
11175,-27.6127867165726
11176,-29.806614588865358
11177,-176.02841662625278
11178,-199.26413343653718
11179,-118.60308221186376
11180,-21.349755744822914
11181,-242.91655233449376
11182,-103.42115509169584
11183,13.2390084506265
11184,-6.359439295246872
11185,2.9767900391252198
11186,15.593958668875672
11187,-170.3365436801686
11188,-29.691443427691823
11189,-199.3652561084326
11190,-77.22965385120447
11191,-48.02032331282078
11192,-25.203956803808083
11193,-124.04438636101216
11194,-95.76057004734741
11195,5.956501591378299
11196,-111.49752533199602
11197,-150.6784218893505
11198,-119.16644799695362
11199,-63.01997377985569
11200,-131.76703001030018
11201,-44.44403861931076
11202,-3.597037791040947
11203,-80.4325575963727
11204,-10.75569721426109
11205,29.39110508919154
11206,-16.291733388516235
11207,-134.2293156390269
11208,-34.53884677768215
11209,-60.938628495040795
11210,-251.55224602913364
11211,19.532225970764046
11212,14.46817483655991
11213,-8.496001112523288
11214,-25.23076727594207
11215,-178.21839480327344
11216,-71.6217359313906
11217,11.329382351950386
11218,-219.09135617265883
11219,-35.830880746342146
11220,34.038245145545005
11221,-39.09577379751224
11222,16.588961091042478
11223,-187.95064371151324
11224,40.181500062922595
11225,202.24689861129661
11226,-63.20039433085317
11227,-55.75448826580415
11228,-52.08724345323988
11229,-20.370668586496123
11230,14.701302950273629
11231,-163.25299447296783
11232,-304.54760915060194
11233,4.414103422976353
11234,-30.427304085655365
11235,-26.820710768733875
11236,-18.886837847656068
11237,-45.06314779198668
11238,-70.9432478848433
11239,34.39642114695292
11240,-280.8001436400194
11241,-0.4997616735776802
11242,34.142750697275176
11243,-270.0731982373145
11244,-73.11337954048601
11245,-139.2121361304013
11246,-17.564536165316596
11247,-50.25873858772523
11248,-93.7851602365973
11249,-63.813029807129546
11250,-77.59814049052514
11251,13.176237176405053
11252,-0.9356344555290974
11253,-167.20782388690793
11254,-80.23163220970106
11255,11.198020387271072
11256,-26.422609640315457
11257,4.103143293696974
11258,-12.591182347193836
11259,24.802885369841192
11260,-12.339757431217365
11261,-127.54957101787669
11262,-177.15698327159777
11263,9.513317278320955
11264,-1.399979454252417
11265,-27.97238884521424
11266,-154.7702284273247
11267,-158.4581990525326
11268,14.893835143405667
11269,-121.3011163001137
11270,20.968636430565667
11271,-144.29306025622213
11272,-110.50441509010558
11273,-45.96335523478298
11274,9.01193931139072
11275,-17.11867185356718
11276,-215.49398969221096
11277,30.927939139188453
11278,-11.541089175384911
11279,-51.098885507499865
11280,-169.02995382471062
11281,-113.7742078500822
11282,-5.852170907054273
11283,-88.7816370642008
11284,-144.33910193596373
11285,-23.660519844576214
11286,-79.72469115332856
11287,-115.61769800870086
11288,-266.0081329540959
11289,-32.09045437175698
11290,-19.101572404144676
11291,7.212269427956755
11292,-150.5110424602015
11293,-39.81445332710032
11294,-59.24356169100548
11295,-13.714152216748332
11296,17.861191997600727
11297,-184.33667575612338
11298,-121.06853782278509
11299,-92.1503382076229
11300,-190.52073028595882
11301,-21.295711514035816
11302,-119.11621881992824
11303,-121.2204502758692
11304,-9.5854697496639
11305,-154.26441541030854
11306,-1.7165820201088309
11307,-74.39139352630062
11308,-33.47162155734024
11309,-33.74469978094909
11310,-34.88141005416979
11311,-148.3458900556767
11312,-17.076102075957806
11313,-141.46209321189696
11314,-79.6630322623767
11315,-172.7867934301457
11316,-5.336503063448674
11317,-29.036327132764683
11318,47.74583671566623
11319,-171.86329597287374
11320,-5.408036045061323
11321,27.74457022808639
11322,-63.16407655784161
11323,44.510660973183406
11324,-89.83046443060296
11325,-387.74897023756097
11326,-123.23209394448965
11327,-19.230670898933724
11328,-69.53612226430549
11329,-99.89979153887757
11330,-198.68626331415578
11331,-44.88260104721212
11332,-40.15565185800157
11333,11.283963982771155
11334,22.777528437992984
11335,-8.594493287676926
11336,-174.8047025703754
11337,-16.770874307948176
11338,-122.14962579477736
11339,-38.93514727168814
11340,13.552109755930587
11341,-187.55514198277535
11342,39.92492781998635
11343,-20.620146228743522
11344,-17.590654480476516
11345,-97.91884084082281
11346,-56.500965862524325
11347,-170.9490723028464
11348,-29.176264506134686
11349,-22.483733567033994
11350,14.917952096952888
11351,-156.28549442814636
11352,-37.173906936700135
11353,-149.41370465571129
11354,-50.75086429205069
11355,-70.64596702408406
11356,27.024842003289933
11357,43.76835128964072
11358,-194.35798275053403
11359,-163.22376437460628
11360,49.26633403043243
11361,-86.09497938279497
11362,-92.603171963898
11363,-44.881553630502566
11364,-120.44765328339778
11365,-328.3083105688039
11366,-12.342840480728086
11367,-25.98621360669921
11368,-60.70286047431468
11369,-270.5657512151
11370,-124.93611116270851
11371,-127.7603093268817
11372,-114.94260934141202
11373,-107.90026182675314
11374,-176.1195986014512
11375,-60.77125454321751
11376,-122.4077623920377
11377,-40.96943587037481
11378,-6.111660873114275
11379,-28.63830829208439
11380,-173.23971945013136
11381,33.732097631446834
11382,-20.031257153815645
11383,-93.10366288462197
11384,-9.221711039025791
11385,-76.30393757871553
11386,-54.4140525004176
11387,-24.617689245580408
11388,-169.58813221049866
11389,-91.07510625285838
11390,-94.80479331994275
11391,0.6846552176733951
11392,-378.6658737190353
11393,9.812199881149624
11394,-227.35054377480145
11395,-309.57460511045053
11396,-16.66519374576245
11397,-315.6543532870221
11398,-65.51712530257878
11399,-111.15555495667823
11400,16.66015155170058
11401,-238.0390707884186
11402,-34.63360591438904
11403,-315.2438304871091
11404,-379.92620919136766
11405,-33.79281772892239
11406,-211.7154781210362
11407,-87.99106435995621
11408,-132.84620238355328
11409,-101.90812030474156
11410,-267.1885184950822
11411,-130.2163890987459
11412,-77.11345411221644
11413,-233.3816188739766
11414,-73.65261684039058
11415,-100.51720170247899
11416,-16.03017446889281
11417,-98.6031095627002
11418,-115.77405061379623
11419,-59.365316168017216
11420,-68.72149226815003
11421,-93.08382907364256
11422,-24.131416520871497
11423,-81.1928543135084
11424,-27.943305516987635
11425,-131.0036595758461
11426,-90.86478788381483
11427,-158.61839284854682
11428,-107.14630731385189
11429,-83.88418326087944
11430,-4.119136383628714
11431,-386.5819055456149
11432,154.0597607227078
11433,-32.59645600591573
11434,-140.50589123590228
11435,54.877594221120376
11436,-120.2875850288034
11437,-29.80963656601793
11438,-189.88839689049775
11439,-189.70464633220905
11440,-117.16770670840476
11441,-191.08035103407937
11442,-238.68967960901267
11443,-169.59926351859144
11444,-57.6215967844189
11445,-109.7444904672713
11446,-80.14077346553844
11447,-81.39407941084885
11448,-80.94715937856022
11449,-156.8705173719755
11450,-138.76992685775372
11451,1.8351236876616497
11452,-169.19027527370517
11453,-161.33930875669154
11454,2.6345844107417804
11455,23.605921362578897
11456,-101.4104615420398
11457,-398.98497932853843
11458,-38.046873217396495
11459,34.87442233938742
11460,15.470436256924444
11461,-139.48507853510168
11462,-43.591979782145245
11463,-232.74134127113973
11464,-163.7356100126404
11465,-5.810586281764856
11466,-19.12261362550649
11467,-17.82437203816812
11468,-40.77717262885446
11469,-69.12859384810183
11470,50.60841482874562
11471,-9.838116108398424
11472,-248.74550434558117
11473,-48.129398299738924
11474,-237.15178727096495
11475,-115.12979298514479
11476,-24.79486373862079
11477,-83.09979284539614
11478,-84.60692845224266
11479,-161.94862964915353
11480,41.34223030564988
11481,12.920693969154257
11482,13.174858579803157
11483,-154.26263499452733
11484,-95.84863375519905
11485,-91.06372256320732
11486,-143.09277176281427
11487,-28.87349130854983
11488,-70.30742265199734
11489,-135.61259094718878
11490,-144.60654333042794
11491,-296.6336639416882
11492,-111.42692434433118
11493,-54.165929229869874
11494,5.300933588516301
11495,-75.23510146786938
11496,-41.034662388702856
11497,-22.385866365733406
11498,-194.9666232456855
11499,-203.04241340526676
11500,-99.48992768539914
11501,-150.28445929552277
11502,-32.11025036095778
11503,-23.259939420989767
11504,-97.14952794257867
11505,-219.58326818863506
11506,28.009291122074558
11507,-110.30557321697654
11508,-32.304080848086485
11509,-160.38764927978664
11510,-1.0123447141372566
11511,-30.118112458281274
11512,16.151338657161972
11513,-208.10341975939724
11514,-6.136846408823743
11515,-170.05884208722142
11516,-61.184643579528014
11517,-73.6471565096155
11518,-38.338726033789484
11519,-7.409391249747188
11520,-12.726890920201726
11521,-85.09602474850495
11522,-81.46682038771917
11523,-23.932735151620193
11524,-131.16162512491093
11525,27.83311864742079
11526,-78.83544594541743
11527,29.11287395398989
11528,-101.41369557464004
11529,-193.27122129361706
11530,-66.45485130474194
11531,22.65835571179423
11532,-131.2994673069971
11533,-51.90367698758524
11534,-21.174215950684044
11535,-77.87438032564253
11536,-94.27607293382724
11537,-164.51425165079584
11538,-81.60425980720599
11539,-12.11739742392733
11540,-57.64225650653515
11541,17.16050361251021
11542,-86.23463861616244
11543,-44.24578248531326
11544,-75.80596483386569
11545,3.125148038997807
11546,-297.4961922234903
11547,-25.95611608256347
11548,-150.42193204857477
11549,-123.61058376977783
11550,-68.67966585879265
11551,-354.0826750878698
11552,26.471822713035678
11553,-165.15045599615172
11554,-141.9515886448692
11555,-19.24226226861738
11556,0.811550423244455
11557,-18.344713483274134
11558,-133.085388463382
11559,-67.60805453450469
11560,-13.787498358085728
11561,-85.95729581141032
11562,-96.16978587066637
11563,-107.20346314100196
11564,-86.00551380043728
11565,-19.297458183655692
11566,-7.983287385642072
11567,-93.55801074717377
11568,10.051170937362912
11569,-144.90267616672526
11570,-52.277190850453266
11571,-322.8289230624589
11572,-113.97081441213537
11573,-163.55729816361793
11574,-182.1648661927687
11575,-142.27892304652997
11576,-379.8186261289621
11577,-83.39546926238617
11578,-96.30507645900866
11579,-108.70070462888081
11580,-75.24893145995506
11581,-97.93152529201113
11582,-127.38304801222353
11583,-100.27619362383598
11584,-8.514513516828217
11585,-157.88951212329172
11586,30.738954118818953
11587,-95.53659104815905
11588,-171.85834965705118
11589,-120.22886798626728
11590,-173.13256280610346
11591,-103.71813993285895
11592,-81.2175737692924
11593,-127.81356855810405
11594,-105.41952959054461
11595,-172.88244980079378
11596,-111.74260186220836
11597,-46.54247773083457
11598,-16.820182798189833
11599,-15.580838312515425
11600,-119.07491211877978
11601,-145.1896328035091
11602,-101.15502659364861
11603,-97.29607956386648
11604,13.25030804139223
11605,-157.3850519756196
11606,-243.38397212918701
11607,-90.97818328871237
11608,10.267166682383632
11609,-113.72064272024853
11610,-207.78296343277972
11611,26.26479962944603
11612,29.71773471583961
11613,-245.6353432320574
11614,-121.10672924456058
11615,-31.100207787399896
11616,-6.61669461814229
11617,22.546086626588945
11618,-103.50971184645329
11619,-45.069949508196345
11620,-116.24668664280861
11621,-84.55465171885442
11622,-274.67414126505116
11623,-321.72765254955954
11624,-177.8172093992937
11625,-69.29517286803733
11626,-121.22469715485435
11627,-23.95371143106449
11628,-68.01263279050679
11629,18.400441694641373
11630,30.007074025100707
11631,-130.46124343002413
11632,-19.03246674089381
11633,-13.801295884055534
11634,-98.80080250364077
11635,-125.0458079385374
11636,-3.3509977132060413
11637,-34.894130859574375
11638,-59.33944508203551
11639,43.789531781705676
11640,-38.77221306090358
11641,-8.595076875644082
11642,-23.050592831710432
11643,-67.68303191160147
11644,2.7112234845252345
11645,-113.91860870449261
11646,-247.39773338199103
11647,-309.59393345374156
11648,-92.61534718509617
11649,-13.764820307058216
11650,-11.330065689374905
11651,4.67041310939284
11652,-91.45936376257555
11653,17.05519142490786
11654,-43.03414605812253
11655,-124.19558161712892
11656,-197.81736324023893
11657,-51.50309677969028
11658,-86.81550769974449
11659,-287.30018399505093
11660,-95.3811391123807
11661,11.197872990259498
11662,-146.74421127797285
11663,-145.60341864224463
11664,-52.04004470244991
11665,-63.75929858144758
11666,-79.89964339184442
11667,-349.37413969327406
11668,-281.4272468314382
11669,-280.63620505096304
11670,-110.35176903982745
11671,-245.05331955959753
11672,47.648052294408075
11673,-170.73696886776807
11674,-188.69381002969712
11675,-26.216488834200533
11676,-302.3543541058697
11677,-49.995444796146344
11678,-168.28134427965796
11679,-30.569006889727262
11680,-99.05347008542276
11681,30.32748593984354
11682,-106.14992898683643
11683,-138.09793738023413
11684,-279.3987889079219
11685,-149.4549044999749
11686,-168.62599953094676
11687,-231.93264371489485
11688,-162.4955936486411
11689,-155.1020231327768
11690,-135.44401383913396
11691,-22.604101572525195
11692,-121.59879430600385
11693,-123.5342778941989
11694,-40.34078910374926
11695,-55.25977616047355
11696,-93.84957193670064
11697,-98.07793525185356
11698,-14.120607821182077
11699,-246.70010256580207
11700,-173.9979740394233
11701,-131.63297270716473
11702,-206.2709325074713
11703,-125.32507519341559
11704,-92.28011217795245
11705,-116.60919962217702
11706,-96.86748256901893
11707,-46.87286832942203
11708,-68.41982768372404
11709,-12.365500218719916
11710,-51.61251022702898
11711,-59.69635628102316
11712,-214.55320888512392
11713,-26.245352966490785
11714,39.5907029885777
11715,-86.82812027465779
11716,-90.60369518120723
11717,-191.389223484431
11718,-88.21903872144104
11719,-137.62526441729295
11720,19.41697853037239
11721,-54.08354473653192
11722,-116.3203923388263
11723,-2.1550500026125547
11724,3.196882942033824
11725,-39.58952505157612
11726,-122.38774600616492
11727,-131.3563342884143
11728,-84.75210395152838
11729,-188.07681266533532
11730,-311.58238090059734
11731,-24.628854933494353
11732,-201.16078728473997
11733,21.755370791996896
11734,-102.18372414436342
11735,15.595040389249007
11736,-327.2405482613748
11737,-45.68242572896018
11738,20.655094638359856
11739,-107.6484931703624
11740,-100.78587239585258
11741,-153.0686468313234
11742,-191.69811445538556
