episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
496,1,0.093403,0.003158,0.010000,0.441694,1
497,1,0.092309,0.003107,0.010000,0.440260,1
498,1,0.091231,0.003057,0.010000,0.438871,1
499,1,0.090170,0.003008,0.010000,0.437527,1
500,1,0.089126,0.002960,0.010000,0.436226,1
501,1,0.088101,0.002914,0.010000,0.434967,1
502,1,0.087092,0.002869,0.010000,0.433749,1
503,1,0.086101,0.002825,0.010000,0.432571,1
504,1,0.085127,0.002782,0.010000,0.431431,1
505,1,0.084169,0.002740,0.010000,0.430328,1
506,1,0.083227,0.002699,0.010000,0.429260,0
507,1,0.082301,0.002659,0.010000,0.428226,0
508,1,0.081391,0.002620,0.010000,0.427226,1
509,1,0.080496,0.002582,0.010000,0.426256,1
510,1,0.079616,0.002545,0.010000,0.425318,0
511,1,0.078750,0.002509,0.010000,0.424408,1
512,1,0.077899,0.002474,0.010000,0.423526,1
513,1,0.077061,0.002440,0.010000,0.422671,1
514,1,0.076237,0.002406,0.010000,0.421841,1
515,1,0.075426,0.002373,0.010000,0.421037,0
516,1,0.074629,0.002341,0.010000,0.420255,0
517,1,0.073844,0.002310,0.010000,0.419497,0
518,1,0.073071,0.002279,0.010000,0.418760,1
519,1,0.072311,0.002249,0.010000,0.418044,1
520,1,0.071563,0.002220,0.010000,0.417349,1
521,1,0.070827,0.002192,0.010000,0.416672,1
522,1,0.070102,0.002164,0.010000,0.416014,1
523,1,0.069388,0.002136,0.010000,0.415374,0
524,1,0.068685,0.002110,0.010000,0.414750,0
525,1,0.067993,0.002083,0.010000,0.414143,0
526,1,0.067311,0.002058,0.010000,0.413552,1
527,1,0.066640,0.002032,0.010000,0.412976,0
528,1,0.065979,0.002008,0.010000,0.412415,0
529,1,0.065328,0.001984,0.010000,0.411867,1
530,1,0.064687,0.001960,0.010000,0.411333,1
