Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -239.89; Last 100 Avg Ret: -215.36; Var: 0.00091615; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1810: Ret: -129.48; Last 100 Avg Ret: -132.30; Var: 0.00078614; NE: 1.142; ACh: 0.000; ActLR: 0.00034868; Solved: N
1820: Ret: -166.03; Last 100 Avg Ret: -134.30; Var: 0.00228979; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1830: Ret: -61.72; Last 100 Avg Ret: -131.60; Var: 0.00078197; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1840: Ret: -125.39; Last 100 Avg Ret: -135.00; Var: 0.00287028; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1850: Ret: -194.91; Last 100 Avg Ret: -128.69; Var: 0.00018892; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1860: Ret: -179.73; Last 100 Avg Ret: -132.83; Var: 0.00218972; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1870: Ret: -38.25; Last 100 Avg Ret: -133.40; Var: 0.00098241; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1880: Ret: -140.12; Last 100 Avg Ret: -132.74; Var: 0.00575254; NE: 1.142; ACh: 0.027; ActLR: 0.00100000; Solved: N
1890: Ret: -61.51; Last 100 Avg Ret: -134.11; Var: 0.00247759; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1900: Ret: -72.20; Last 100 Avg Ret: -134.94; Var: 0.00003640; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1910: Ret: -76.71; Last 100 Avg Ret: -133.74; Var: 0.00123810; NE: 1.143; ACh: 0.000; ActLR: 0.00007179; Solved: N
1920: Ret: -104.42; Last 100 Avg Ret: -134.92; Var: 0.00000100; NE: 1.142; ACh: 0.000; ActLR: 0.00081000; Solved: N
1930: Ret: -347.51; Last 100 Avg Ret: -142.51; Var: 0.00058040; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1940: Ret: -255.24; Last 100 Avg Ret: -134.86; Var: 0.00037786; NE: 1.142; ACh: 0.000; ActLR: 0.00043047; Solved: N
1950: Ret: -244.69; Last 100 Avg Ret: -134.52; Var: 0.00038817; NE: 1.143; ACh: 0.000; ActLR: 0.00072900; Solved: N
1960: Ret: -111.82; Last 100 Avg Ret: -127.17; Var: 0.00178920; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1970: Ret: -501.49; Last 100 Avg Ret: -130.52; Var: 0.00000208; NE: 1.143; ACh: 0.000; ActLR: 0.00034868; Solved: N
1980: Ret: -149.84; Last 100 Avg Ret: -132.67; Var: 0.00152675; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1990: Ret: -127.06; Last 100 Avg Ret: -125.95; Var: 0.00087183; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
2000: Ret: -143.82; Last 100 Avg Ret: -125.57; Var: 0.00025372; NE: 1.143; ACh: 0.000; ActLR: 0.00015009; Solved: N
Average return : -117.345701 (2000 episodes)
Training Complete.
Plot saved to /Users/a../Desktop/Icarus/ll/result/sweep_graphs/decay_0.1_boost_0.1/trial_1.png
