episode,reward,unexpected_uncertainty,expected_uncertainty,ne,ach,actor_lr,mean_td2,mean_abs_td
724,12.0,0.0032456820280643657,0.09487622995401616,0.4866736228269699,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
725,16.0,0.0020124748670284154,0.094869622215044,0.4866401796059327,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
726,49.0,0.0007451749370725691,0.09486918169910558,0.4866058196038885,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
727,12.0,0.0022178711224567355,0.0948762290937385,0.4866457492081755,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
728,14.0,0.0024266668295076805,0.09487094376283318,0.4866514112034871,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
729,12.0,0.003064807305876916,0.09487622930883416,0.48666871723635297,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
730,21.0,0.0012237978296587586,0.09486919546522844,0.4866187954663721,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
731,17.0,0.0014048098456158485,0.09486940193024032,0.48662370314484327,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
732,13.0,0.0021705737798724148,0.09487270540986385,0.48664446665726263,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
733,12.0,0.002764002973445354,0.09487622952387897,0.48666055933257024,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
734,16.0,0.0017389422983830373,0.09486962221504072,0.48663276271526823,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
735,50.0,0.0006366500944127331,0.09486918169910555,0.4866028775620027,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
736,19.0,0.001118771119714011,0.09486923675687609,0.48661594800911345,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
737,49.0,0.0007460417807583543,0.09486918169910558,0.48660584310372146,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
738,22.0,0.0010849751861182408,0.09486918858132684,0.4866150317539314,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
739,19.0,0.0013322514519724421,0.09486923675688265,0.48662173589001734,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
740,11.0,0.0030361901513625473,0.09488327650181332,0.4866679411114131,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
741,15.0,0.0022827959155014834,0.09487006283850427,0.48664750977639865,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
742,22.0,0.001117942738941582,0.09486918858143188,0.4866159255504814,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
743,18.0,0.001309218435816375,0.09486929181465978,0.4866211114078882,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
744,12.0,0.00245764209094902,0.09487622910718034,0.4866522511900637,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
745,80.0,0.0008111312026975934,0.09486918169910552,0.48660760766601246,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
746,14.0,0.0019703132769513447,0.09487094354776376,0.486639036361989,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
747,52.0,0.0008859881872816762,0.09486918169910552,0.48660963705084137,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
748,32.0,0.0010016009701825717,0.09486918170582644,0.486612771385919,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
749,13.0,0.0024905050844836337,0.09487270539642242,0.4866531423732743,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
750,25.0,0.0011935218778456047,0.09486918255943569,0.4866179746269677,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
751,17.0,0.001704077418551787,0.09486940193019108,0.4866318173734212,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
752,19.0,0.0015242450649869065,0.09486923675708611,0.48662694141381546,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
753,17.0,0.0017113678672374755,0.09486940193039783,0.4866320150493937,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
754,14.0,0.0023232042205270148,0.0948709435544847,0.4866486055404773,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
755,25.0,0.001048776010078788,0.09486918255940943,0.48661405034969196,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
756,29.0,0.0008985386636515786,0.09486918175287287,0.4866099772989557,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
757,50.0,0.0008486338629746324,0.09486918169910555,0.4866086243656953,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
758,23.0,0.001157416230094865,0.09486918514021618,0.4866169957391524,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
759,22.0,0.0012397868213012647,0.09486918858132726,0.4866192289605663,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
760,21.0,0.0012961102732391273,0.0948691954635498,0.4866207560142898,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
761,26.0,0.001054003225029147,0.09486918212924446,0.4866141920655289,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
762,19.0,0.0014004946514313788,0.0948692367568765,0.48662358614750373,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
763,19.0,0.0014443584324830545,0.0948692367569286,0.48662477542516724,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
764,23.0,0.001137441192943576,0.09486918514021947,0.48661645418340027,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
765,23.0,0.001104960341276064,0.09486918514021639,0.4866155735788535,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
766,26.0,0.0009933605631808852,0.09486918212924438,0.4866125479811442,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
767,15.0,0.0018192128257654466,0.0948700626234412,0.4866349392287047,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
768,16.0,0.0018688704125867596,0.094869622167991,0.48663628569644934,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
769,13.0,0.002548687641566788,0.0948727054233061,0.4866547201889181,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
770,9.0,0.004843366608046125,0.09492556429730624,0.48671696137735515,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
771,14.0,0.002852518426834455,0.0948709452684241,0.4866629598521096,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
772,20.0,0.0012286640615969664,0.09486920922883174,0.48661892739971824,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
773,15.0,0.0016192597278505535,0.09487006262385471,0.4866295176137718,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
774,16.0,0.0015515867588759853,0.094869622167991,0.4866276827440169,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
775,20.0,0.001073337197728064,0.09486920922820083,0.4866147162330332,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
776,20.0,0.0010161537473349302,0.09486920922800393,0.4866131659254861,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
777,17.0,0.0012575073291043292,0.09486940193029281,0.4866197094011633,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
778,14.0,0.001752372487123604,0.0948709435544847,0.48663312686896654,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
779,32.0,0.0006520289843231398,0.09486918170582664,0.48660329447075557,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
780,13.0,0.0016703111672114427,0.09487270539642242,0.4866309018259626,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
781,11.0,0.002846069057241069,0.09488327734864914,0.486662784945332,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
782,21.0,0.0010578905906459563,0.09486919546690883,0.48661429745658935,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
783,11.0,0.0022935011936942194,0.09488327649173275,0.48664780007384495,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
784,19.0,0.001171023946022651,0.09486923677031793,0.4866173646675894,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
785,24.0,0.0007538327411351101,0.0948691834196625,0.486606054314133,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
786,20.0,0.0009150735289552423,0.09486920922799162,0.4866104255665261,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
787,38.0,0.0005984383784890055,0.09486918169921053,0.48660184167959175,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
788,35.0,0.0006838657829397006,0.09486918169994563,0.4866041575432406,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
789,25.0,0.0008692602783781571,0.09486918255938319,0.48660918355216853,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
790,14.0,0.001767557479410768,0.09487094354779002,0.4866335386044624,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
791,26.0,0.0008911578496940347,0.09486918212925748,0.48660977720223164,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
792,24.0,0.000920060901009199,0.09486918341966086,0.48661056077666953,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
793,14.0,0.001790328078399504,0.09487094354781628,0.4866341560230226,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
794,37.0,0.000734523126762623,0.09486918169931555,0.4866055308372896,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
795,28.0,0.0008567140775586311,0.09486918180664022,0.4866088434217687,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
796,77.0,0.000895641851448042,0.09486918169910552,0.4866098987652234,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
797,19.0,0.0014678793774525773,0.09486923675687609,0.48662541315188435,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
798,45.0,0.0009583723951453989,0.09486918169910634,0.48661159942445065,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
799,21.0,0.0013726544539075418,0.09486919546354816,0.4866228313217822,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
800,15.0,0.0022453140828699028,0.09487006262364467,0.48664649337751176,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
801,15.0,0.002443660370591136,0.09487006263687649,0.48665187203344207,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
802,21.0,0.0014179108268778657,0.09486919546375819,0.4866240583507283,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
803,35.0,0.0009202049108400671,0.09486918169994564,0.48661056468084973,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
804,39.0,0.0009299922029780472,0.09486918169915803,0.48661083001958194,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
805,65.0,0.0010088060049155349,0.09486918169910552,0.4866129667211024,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
806,20.0,0.0015395523529811216,0.0948692092279908,0.4866273564481794,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
807,60.0,0.001069395664610238,0.09486918169910552,0.4866146093731297,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
808,19.0,0.001719143199071758,0.09486923675687609,0.48663222587295796,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
809,13.0,0.003338291379583816,0.09487270539978246,0.4866761345920511,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
810,32.0,0.0011240753168297935,0.09486918170582685,0.486616091813849,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
811,12.0,0.003112197759328324,0.09487622909373931,0.48667000252017967,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
812,29.0,0.001136283178325977,0.09486918175287944,0.48661642278780026,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
813,27.0,0.0011285080211762112,0.09486918191417494,0.4866162119912151,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
814,33.0,0.001029864549115837,0.09486918170246597,0.4866135376392546,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
815,21.0,0.0013824247214180212,0.09486919546354816,0.4866230962206629,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
816,18.0,0.0017141991454480193,0.09486929181467291,0.48663209181780814,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
817,16.0,0.002069691454065251,0.0948696221621102,0.4866417310916539,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
818,21.0,0.0013989719742283598,0.09486919546365317,0.4866235448633622,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
819,22.0,0.0012426445469068004,0.09486918858132848,0.4866193064394718,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
820,31.0,0.0009501858583429448,0.09486918171254735,0.48661137748188066,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
821,14.0,0.002073238700221729,0.09487094354776418,0.48664182727935595,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
822,36.0,0.0008979102966301957,0.09486918169952559,0.48660996026367204,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
823,20.0,0.0013045100344341277,0.0948692092279908,0.4866209837517829,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
824,40.0,0.0008961962289046697,0.09486918169913178,0.4866099137946138,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
825,17.0,0.001612973937968017,0.09486940193018781,0.486629347181323,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
826,19.0,0.0015306604715063,0.09486923675708611,0.4866271153578885,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
827,19.0,0.0014808627117579081,0.0948692367569286,0.4866257651720319,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
828,19.0,0.001444930327296404,0.0948692367569286,0.48662479093100025,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
829,23.0,0.0011296572558316556,0.09486918514021947,0.48661624314873264,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
830,14.0,0.0020591779409106998,0.09487094354786878,0.48664144600588877,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
831,16.0,0.0019015187500348765,0.09486962217471193,0.4866371709642119,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
832,13.0,0.0025286935228825665,0.0948727054233065,0.4866541779792961,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
833,23.0,0.0010798895486858868,0.09486918514042621,0.4866148938756496,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
834,12.0,0.002329980798607844,0.09487622909415858,0.4866487893037542,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
835,17.0,0.001630345995855808,0.09486940195707148,0.4866298182065074,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
836,14.0,0.0019799910162622038,0.0948709435544855,0.4866392987805625,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
837,37.0,0.0006847115470771991,0.09486918169931555,0.4866041804713599,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
838,28.0,0.0008086558673996119,0.09486918180664022,0.4866075405597462,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
839,10.0,0.0027535333591710625,0.09489737127768993,0.4866602754014881,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
840,34.0,0.0007606095321040118,0.09486918170078656,0.4866062380309828,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
841,38.0,0.0007668263746477946,0.09486918169921053,0.48660640656799026,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
842,17.0,0.001411412217624453,0.09486940193018781,0.48662388215433633,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
843,24.0,0.0010321103937121494,0.09486918341966741,0.48661359852647157,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
844,10.0,0.00313143290232789,0.09489737127847754,0.48667052420261747,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
845,10.0,0.004654656615831456,0.09489738504208048,0.4867118418058346,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
846,29.0,0.0008545840379653492,0.09486918175289914,0.48660878567598037,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
847,19.0,0.0011649248422370296,0.09486923675687614,0.48661719931034886,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
848,13.0,0.002104314442489134,0.09487270539978246,0.48664266993686417,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
849,19.0,0.0013090237955532527,0.09486923676023655,0.4866211061307196,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
850,24.0,0.0008976143757783315,0.0948691834196625,0.48660995224113895,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
851,17.0,0.001306306868107721,0.09486940193019436,0.4866210324682601,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
852,14.0,0.0018707340910873794,0.09487094355448468,0.486636336230413,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
853,8.0,0.0046535879472417606,0.09498194345435693,0.48671181281409315,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
854,31.0,0.000710137689913588,0.09486918171257361,0.48660486975930145,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
855,36.0,0.0006642651130411709,0.09486918169952557,0.48660362618272857,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
856,16.0,0.0013511909921928994,0.09486962216127008,0.48662224938982357,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
857,17.0,0.001431251943063774,0.09486940193186803,0.4866244200682387,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
858,12.0,0.0024277677568581664,0.09487622912062238,0.48665144105833424,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
859,15.0,0.0019238735999752962,0.09487006273096976,0.4866377771245269,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
860,12.0,0.0025233728942588057,0.09487622920128633,0.486654033692395,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
861,58.0,0.0006401852669813843,0.09486918169910552,0.48660297339745084,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
862,53.0,0.000776237206766607,0.09486918169910552,0.4866066616935971,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
863,40.0,0.0008717636803332967,0.09486918169913178,0.4866092514200658,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
864,32.0,0.0009623259911869273,0.09486918170582644,0.486611706609241,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
865,21.0,0.0012946928072447498,0.09486919546354816,0.48662071758345127,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
866,16.0,0.0018952414411956891,0.0948696221613751,0.4866370007530204,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
867,14.0,0.0024902063208863765,0.09487094356120561,0.4866531342713377,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
868,55.0,0.0008756964594067714,0.09486918169910552,0.48660935803882155,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
869,13.0,0.002315906800844136,0.09487270539642201,0.48664840765357464,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
870,35.0,0.0009495587812989473,0.09486918169994568,0.4866113604814099,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
871,36.0,0.0009558780809072341,0.09486918169952557,0.4866115318018636,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
872,19.0,0.0014751591447306675,0.09486923675687609,0.48662561052979736,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
873,25.0,0.0011590197989296857,0.09486918255938401,0.4866170392145971,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
874,21.0,0.0013253389831464468,0.09486919546354837,0.48662154847558936,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
875,15.0,0.002089203262477689,0.09487006262364467,0.48664226017777995,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
876,13.0,0.0028840193458396935,0.09487270545018937,0.48666381415935317,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
877,32.0,0.0009167165300303374,0.09486918170582685,0.4866104701090911,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
878,31.0,0.0009215105239136009,0.09486918171254735,0.48661060007669227,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
879,33.0,0.0009253422321126843,0.09486918170246597,0.48661070395632244,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
880,15.0,0.0018866025856849162,0.0948700626234347,0.4866367665080691,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
881,21.0,0.0013448069624427167,0.09486919546375819,0.48662207630210724,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
882,16.0,0.0018100672181352775,0.0948696221613751,0.4866346912464541,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
883,28.0,0.0009672994714962363,0.09486918180664106,0.48661184144392544,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
884,20.0,0.0012558479919792674,0.09486920922799086,0.4866196644129448,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
885,11.0,0.0030416982745995014,0.0948832764950924,0.4866680904967362,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
886,29.0,0.000923960632314195,0.094869181752886,0.48661066650041496,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
887,25.0,0.000976124546212162,0.09486918255938319,0.48661208069844686,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
888,17.0,0.0014890224829665227,0.09486940193019108,0.4866259864102204,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
889,33.0,0.0008410957543023292,0.094869181702466,0.48660842000649984,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
890,19.0,0.0012768732378043025,0.09486923675687609,0.4866202344538352,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
891,11.0,0.0030119183612778533,0.0948832765018133,0.48666728284011523,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
892,19.0,0.0015150967077453181,0.09486923677031794,0.48662669337025444,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
893,33.0,0.0008005022078350777,0.09486918170246599,0.48660731951449077,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
894,23.0,0.001014531576064659,0.09486918514021618,0.4866131219468356,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
895,27.0,0.0009182597490850089,0.09486918191417495,0.4866105119465286,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
896,10.0,0.0030289712009636737,0.09489737127774243,0.4866677453271233,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
897,31.0,0.0008587606194853744,0.09486918171255393,0.4866088989039399,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
898,18.0,0.0013197742513230074,0.09486929181464668,0.48662139760187406,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
899,25.0,0.0009700357603083436,0.09486918255938483,0.48661191562676587,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
900,25.0,0.0009546054158806035,0.0948691825593832,0.48661149729904485,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
901,13.0,0.0021046961169870018,0.09487270539647452,0.48664268028647373,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
902,27.0,0.0009223339253261859,0.09486918191418806,0.48661062239953273,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
903,15.0,0.0016707736040957556,0.09487006262343792,0.4866309143645661,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
904,22.0,0.0010976556983296971,0.09486918858143185,0.4866153755397536,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
905,16.0,0.0015524908548389985,0.09486962216132258,0.4866277072573246,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
906,20.0,0.001194861607603748,0.09486920922820083,0.4866180109495284,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
907,11.0,0.002685188813440256,0.09488327649509244,0.48665842194233516,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
908,15.0,0.0020558486127311092,0.09487006283850416,0.4866413557275139,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
909,17.0,0.0014813404846673447,0.09486940193354908,0.4866257781260152,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
910,10.0,0.003088383273475181,0.09489737138517378,0.4866693566424429,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
911,11.0,0.00349327046415524,0.09488328337061905,0.4866803380528227,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
912,9.0,0.00476253393103751,0.09492557462733292,0.4867147684213451,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
913,41.0,0.0005406886283206234,0.09486918169911866,0.4866002761536953,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
914,78.0,0.0007473481869443256,0.09486918169910552,0.4866058785199492,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
915,14.0,0.0018372193634402531,0.09487094354776376,0.486635427475401,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
916,37.0,0.0008399274304690058,0.09486918169931555,0.4866083883331,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
917,29.0,0.000940176073225261,0.09486918175287287,0.48661110611025815,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
918,18.0,0.0014517311039566358,0.09486929181464676,0.48662497532116245,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
919,18.0,0.0015469982151443266,0.09486929181485669,0.4866275583320815,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
920,19.0,0.001417601079420096,0.09486923675698111,0.48662404995256003,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
921,14.0,0.0021452495558541918,0.094870943549444,0.4866437799507508,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
922,19.0,0.00143113587864795,0.09486923675855632,0.4866244169213819,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
923,12.0,0.002605172746009512,0.09487622910045962,0.48665625198832463,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
924,11.0,0.0036020549885004923,0.09488327820892845,0.4866832886599862,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
925,72.0,0.0007802666991579206,0.09486918169910552,0.4866067709323902,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
926,12.0,0.00233760109326199,0.0948762290937385,0.48664899594671257,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
927,20.0,0.0014279107066203559,0.09486920923135127,0.4866243294772563,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
928,39.0,0.0008332294376684798,0.09486918169915803,0.48660820674983735,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
929,18.0,0.0014096797757981413,0.09486929181464666,0.4866238351827829,5.5e-05,0.005499999999999988,0.004000107757747173,0.020232513546943665
