episode,is_optimal,surprise
1448,1,0.032629
1449,1,0.029366
1450,1,0.026429
1451,1,0.023786
1452,1,0.021408
1453,1,0.019267
1454,1,0.017340
1455,1,0.015606
1456,0,0.118021
1457,0,0.208465
1458,0,0.285837
1459,1,0.257254
1460,1,0.231528
1461,1,0.208375
1462,1,0.187538
1463,1,0.168784
1464,1,0.151906
1465,1,0.136715
1466,1,0.123044
1467,1,0.110739
1468,1,0.099665
1469,1,0.089699
1470,1,0.080729
1471,1,0.072656
1472,1,0.065390
1473,1,0.058851
1474,1,0.052966
1475,1,0.047670
1476,1,0.042903
1477,1,0.038612
1478,1,0.034751
1479,1,0.031276
1480,1,0.028148
1481,1,0.025334
1482,1,0.022800
1483,1,0.020520
1484,1,0.018468
1485,1,0.016621
1486,1,0.014959
1487,1,0.013463
1488,1,0.012117
1489,1,0.010905
1490,1,0.009815
1491,1,0.008833
1492,1,0.007950
