Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -322.90; Last 100 Avg Ret: -141.62; Var: 0.00036634; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1810: Ret: -170.57; Last 100 Avg Ret: -254.78; Var: 0.00078948; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1820: Ret: 12.66; Last 100 Avg Ret: -252.37; Var: 0.00182900; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1830: Ret: -313.00; Last 100 Avg Ret: -249.94; Var: 0.00090438; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1840: Ret: -270.60; Last 100 Avg Ret: -242.71; Var: 0.00173206; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1850: Ret: -176.31; Last 100 Avg Ret: -239.03; Var: 0.00118131; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1860: Ret: -88.84; Last 100 Avg Ret: -227.94; Var: 0.00320060; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1870: Ret: -53.07; Last 100 Avg Ret: -221.78; Var: 0.00470725; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1880: Ret: -201.15; Last 100 Avg Ret: -208.40; Var: 0.00164411; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1890: Ret: -168.18; Last 100 Avg Ret: -200.04; Var: 0.00509188; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1900: Ret: -239.72; Last 100 Avg Ret: -198.19; Var: 0.00247431; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1910: Ret: -247.03; Last 100 Avg Ret: -200.76; Var: 0.00158994; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1920: Ret: -200.69; Last 100 Avg Ret: -202.69; Var: 0.00067908; NE: 1.142; ACh: 0.000; ActLR: 0.00006461; Solved: N
1930: Ret: -195.92; Last 100 Avg Ret: -203.44; Var: 0.00264042; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1940: Ret: -179.81; Last 100 Avg Ret: -203.42; Var: 0.00185420; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1950: Ret: -238.90; Last 100 Avg Ret: -199.99; Var: 0.00155834; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1960: Ret: -213.49; Last 100 Avg Ret: -203.88; Var: 0.00113525; NE: 1.142; ACh: 0.000; ActLR: 0.00038742; Solved: N
1970: Ret: -152.68; Last 100 Avg Ret: -203.35; Var: 0.00506420; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1980: Ret: -248.41; Last 100 Avg Ret: -199.32; Var: 0.00530141; NE: 1.143; ACh: 0.002; ActLR: 0.00007178; Solved: N
1990: Ret: -260.23; Last 100 Avg Ret: -199.81; Var: 0.00091624; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
2000: Ret: -44.24; Last 100 Avg Ret: -199.67; Var: 0.00147883; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
Average return : -186.941643 (2001 episodes)
Training Complete.
Plot saved to /Users/a../Desktop/Icarus/ll/result/sweep_graphs/decay_0.1_boost_0.01/trial_1.png
