Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -76.46; Last 100 Avg Ret: -232.65; Var: 0.00077246; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1810: Ret: -216.95; Last 100 Avg Ret: -206.78; Var: 0.00218493; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1820: Ret: -228.11; Last 100 Avg Ret: -206.84; Var: 0.00013847; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1830: Ret: -307.89; Last 100 Avg Ret: -215.88; Var: 0.00259330; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1840: Ret: -224.20; Last 100 Avg Ret: -219.75; Var: 0.00019924; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1850: Ret: -185.30; Last 100 Avg Ret: -221.89; Var: 0.00041880; NE: 1.143; ACh: 0.000; ActLR: 0.00025000; Solved: N
1860: Ret: -82.73; Last 100 Avg Ret: -227.08; Var: 0.00087664; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1870: Ret: -211.32; Last 100 Avg Ret: -223.43; Var: 0.00043472; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1880: Ret: -209.06; Last 100 Avg Ret: -211.58; Var: 0.00056370; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1890: Ret: -42.13; Last 100 Avg Ret: -208.36; Var: 0.00252726; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1900: Ret: -194.13; Last 100 Avg Ret: -207.42; Var: 0.00100770; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1910: Ret: -242.29; Last 100 Avg Ret: -203.69; Var: 0.00055030; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1920: Ret: -206.78; Last 100 Avg Ret: -204.68; Var: 0.00462240; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1930: Ret: -195.58; Last 100 Avg Ret: -198.71; Var: 0.00012506; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1940: Ret: -191.88; Last 100 Avg Ret: -197.81; Var: 0.00286919; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1950: Ret: -189.58; Last 100 Avg Ret: -189.28; Var: 0.00000100; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1960: Ret: -240.19; Last 100 Avg Ret: -183.12; Var: 0.00028824; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1970: Ret: -170.54; Last 100 Avg Ret: -187.11; Var: 0.00458673; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1980: Ret: -115.07; Last 100 Avg Ret: -192.07; Var: 0.00146433; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1990: Ret: -143.74; Last 100 Avg Ret: -193.00; Var: 0.00036585; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
2000: Ret: -173.71; Last 100 Avg Ret: -184.70; Var: 0.00225216; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
Average return : -144.040162 (2000 episodes)
Training Complete.
Plot saved to /Users/a../Desktop/Icarus/ll/result/sweep_graphs/decay_0.5_boost_0.01/trial_2.png
