Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -150.43; Last 100 Avg Ret: -145.37; Var: 0.00057969; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1810: Ret: -424.29; Last 100 Avg Ret: -599.15; Var: 0.00919354; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1820: Ret: -355.63; Last 100 Avg Ret: -595.80; Var: 0.00904281; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1830: Ret: -346.64; Last 100 Avg Ret: -602.13; Var: 0.00138889; NE: 1.142; ACh: 0.000; ActLR: 0.00006461; Solved: N
1840: Ret: -755.55; Last 100 Avg Ret: -591.13; Var: 0.00945870; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1850: Ret: -614.59; Last 100 Avg Ret: -599.02; Var: 0.00249489; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1860: Ret: -355.40; Last 100 Avg Ret: -592.87; Var: 0.00954527; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1870: Ret: -554.10; Last 100 Avg Ret: -593.24; Var: 0.00494641; NE: 1.143; ACh: 0.000; ActLR: 0.00006888; Solved: N
1880: Ret: -483.07; Last 100 Avg Ret: -592.99; Var: 0.00278897; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1890: Ret: -798.03; Last 100 Avg Ret: -591.66; Var: 0.00080561; NE: 1.142; ACh: 0.000; ActLR: 0.00015009; Solved: N
1900: Ret: -899.74; Last 100 Avg Ret: -584.85; Var: 0.00512857; NE: 1.143; ACh: 0.000; ActLR: 0.00017823; Solved: N
1910: Ret: -554.01; Last 100 Avg Ret: -596.45; Var: 0.00192296; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1920: Ret: -795.12; Last 100 Avg Ret: -593.41; Var: 0.00168207; NE: 1.142; ACh: 0.000; ActLR: 0.00022877; Solved: N
1930: Ret: -465.81; Last 100 Avg Ret: -591.31; Var: 0.00992699; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1940: Ret: -764.46; Last 100 Avg Ret: -602.26; Var: 0.00046694; NE: 1.143; ACh: 0.000; ActLR: 0.00072900; Solved: N
1950: Ret: -577.31; Last 100 Avg Ret: -604.71; Var: 0.00357069; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1960: Ret: -452.52; Last 100 Avg Ret: -605.71; Var: 0.00054484; NE: 1.143; ACh: 0.000; ActLR: 0.00025419; Solved: N
1970: Ret: -397.23; Last 100 Avg Ret: -610.54; Var: 0.00495957; NE: 1.143; ACh: 0.000; ActLR: 0.00008393; Solved: N
1980: Ret: -471.72; Last 100 Avg Ret: -617.21; Var: 0.00197855; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1990: Ret: -584.42; Last 100 Avg Ret: -612.67; Var: 0.00886312; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
2000: Ret: -526.94; Last 100 Avg Ret: -619.15; Var: 0.00496809; NE: 1.142; ACh: 0.000; ActLR: 0.00007107; Solved: N
Average return : -295.502504 (2000 episodes)
Training Complete.
Plot saved to /Users/a../Desktop/Icarus/ll/result/sweep_graphs/decay_0.1_boost_0.1/trial_2.png
