window_end_episode,ach_mean,ach_std,sigma_ne_mean,sigma_ne_std
17250,0.010000000000000002,1.734723475976807e-18,0.376089303,9.939375217287562e-05
17300,0.010000000000000002,1.734723475976807e-18,0.37608666599999996,9.175050628745205e-05
17350,0.010000000000000002,1.734723475976807e-18,0.376084236,8.49394936646236e-05
17400,0.010000000000000002,1.734723475976807e-18,0.376081984,7.885067649678324e-05
17450,0.010000000000000002,1.734723475976807e-18,0.376079854,7.336295689243253e-05
17500,0.010000000000000002,1.734723475976807e-18,0.376078017,6.840206963973449e-05
17550,0.010000000000000002,1.734723475976807e-18,0.37607610699999994,6.395123838520192e-05
17600,0.010000000000000002,1.734723475976807e-18,0.37607453700000004,5.9852722669899036e-05
17650,0.010000000000000002,1.734723475976807e-18,0.37607290699999996,5.6176951955394984e-05
17700,0.010000000000000002,1.734723475976807e-18,0.376071464,5.276713280065353e-05
17750,0.010000000000000002,1.734723475976807e-18,0.376070091,4.966916285785095e-05
17800,0.010000000000000002,1.734723475976807e-18,0.37606872,4.684802578553267e-05
17850,0.010000000000000002,1.734723475976807e-18,0.37606757999999996,4.4190888201075916e-05
17900,0.010000000000000002,1.734723475976807e-18,0.3760663020000001,4.1828523234752536e-05
17950,0.010000000000000002,1.734723475976807e-18,0.376065302,3.957262887400509e-05
18000,0.010000000000000002,1.734723475976807e-18,0.37606419299999994,3.7528112275979804e-05
18050,0.010000000000000002,1.734723475976807e-18,0.37606319200000005,3.561951397758673e-05
18100,0.010000000000000002,1.734723475976807e-18,0.37606229100000005,3.382026757729303e-05
18150,0.010000000000000002,1.734723475976807e-18,0.37606130600000004,3.2192432713297166e-05
18200,0.010000000000000002,1.734723475976807e-18,0.376060497,3.0647693730534064e-05
18250,0.010000000000000002,1.734723475976807e-18,0.37605962800000003,2.9209687708039716e-05
18300,0.010000000000000002,1.734723475976807e-18,0.3760588589999999,2.7880297326245016e-05
18350,0.010000000000000002,1.734723475976807e-18,0.37605812899999996,2.661622623511538e-05
18400,0.010000000000000002,1.734723475976807e-18,0.376057339,2.5457998723386266e-05
18450,0.010000000000000002,1.734723475976807e-18,0.3760566690000001,2.433940547753116e-05
18500,0.010000000000000002,1.734723475976807e-18,0.3760559990000001,2.32905890651193e-05
18550,0.010000000000000002,1.734723475976807e-18,0.37605533599999996,2.234068987296033e-05
18600,0.010000000000000002,1.734723475976807e-18,0.37605471300000004,2.1427744888337952e-05
18650,0.010000000000000002,1.734723475976807e-18,0.376054163,2.0534601310960463e-05
18700,0.010000000000000002,1.734723475976807e-18,0.376053519,1.973288065640746e-05
18750,0.010000000000000002,1.734723475976807e-18,0.376052999,1.8973773978840158e-05
18800,0.010000000000000002,1.734723475976807e-18,0.376052434,1.8231397203730202e-05
18850,0.010000000000000002,1.734723475976807e-18,0.37605195,1.755164778590252e-05
18900,0.010000000000000002,1.734723475976807e-18,0.376051471,1.6858588879256176e-05
18950,0.010000000000000002,1.734723475976807e-18,0.376050913,1.6266418505618733e-05
19000,0.010000000000000002,1.734723475976807e-18,0.37605047599999997,1.5677102538416688e-05
19050,0.010000000000000002,1.734723475976807e-18,0.37605009300000003,1.5098957944159149e-05
19100,0.010000000000000002,1.734723475976807e-18,0.376049526,1.4598306888137874e-05
19150,0.010000000000000002,1.734723475976807e-18,0.376049201,1.4044901530461008e-05
19200,0.010000000000000002,1.734723475976807e-18,0.37604887299999995,1.3536547972069012e-05
19250,0.010000000000000002,1.734723475976807e-18,0.376048521,1.3045390718569365e-05
19300,0.010000000000000002,1.734723475976807e-18,0.37604811800000004,1.2616287726593223e-05
19350,0.010000000000000002,1.734723475976807e-18,0.3760477400000001,1.2182802633236897e-05
19400,0.010000000000000002,1.734723475976807e-18,0.37604738699999996,1.1788925778048478e-05
19450,0.010000000000000002,1.734723475976807e-18,0.376047076,1.1396342571205041e-05
19500,0.010000000000000002,1.734723475976807e-18,0.376046669,1.1039995425702897e-05
19550,0.010000000000000002,1.734723475976807e-18,0.376046485,1.0623837112843919e-05
19600,0.010000000000000002,1.734723475976807e-18,0.3760461869999999,1.0305771732363519e-05
19650,0.010000000000000002,1.734723475976807e-18,0.37604576300000003,1.0002530229907068e-05
19700,0.010000000000000002,1.734723475976807e-18,0.37604543499999993,9.709562039556703e-06
19750,0.010000000000000002,1.734723475976807e-18,0.3760451339999999,9.430883521727396e-06
19800,0.010000000000000002,1.734723475976807e-18,0.37604485499999996,9.125598884471918e-06
19850,0.010000000000000002,1.734723475976807e-18,0.37604467199999997,8.830860433753193e-06
19900,0.010000000000000002,1.734723475976807e-18,0.37604442399999993,8.529613355847075e-06
19950,0.010000000000000002,1.734723475976807e-18,0.3760442269999999,8.310483198962122e-06
20000,0.010000000000000002,1.734723475976807e-18,0.37604382499999994,8.110294384324452e-06
