window_end_episode,mean_reward_rate,std_reward_rate
53750,65.800000,35.201705
53800,64.900000,34.885384
53850,64.700000,35.175418
53900,65.900000,34.533896
53950,65.000000,34.137955
54000,65.800000,34.327249
54050,63.400000,35.883701
54100,62.700000,36.068130
54150,61.200000,36.553522
54200,60.100000,36.663197
54250,61.300000,36.514518
54300,63.200000,35.549402
54350,59.800000,36.855936
54400,61.000000,36.428011
54450,61.100000,36.433364
54500,58.900000,37.392379
54550,59.600000,37.376998
54600,61.500000,36.441048
54650,61.200000,36.218227
54700,60.500000,36.649011
54750,58.400000,36.832594
54800,61.400000,36.111494
54850,64.000000,35.760313
54900,64.800000,35.672959
54950,66.000000,35.406214
55000,66.800000,35.204545
55050,65.200000,35.600000
55100,62.500000,36.817795
55150,66.500000,35.770798
55200,66.200000,36.866787
55250,66.400000,35.069075
55300,67.000000,35.284558
55350,67.100000,36.141251
55400,66.100000,35.544198
55450,66.000000,35.202273
55500,65.500000,36.741666
55550,62.800000,37.594680
55600,66.100000,35.802095
55650,64.000000,36.271201
55700,64.400000,35.285124
55750,63.900000,35.796508
55800,64.700000,35.385166
55850,62.700000,35.784214
55900,65.000000,35.005714
55950,63.000000,36.124784
56000,62.200000,36.287188
56050,64.400000,35.735696
56100,65.100000,35.324071
56150,65.100000,35.363682
56200,64.400000,35.177265
56250,65.500000,35.450670
56300,62.400000,36.175130
56350,65.100000,35.250390
56400,65.800000,34.761473
56450,64.300000,35.503662
56500,62.900000,35.374991
56550,63.000000,35.022850
56600,62.400000,35.387003
56650,60.700000,35.862376
56700,60.200000,36.154668
56750,61.400000,36.133641
56800,61.500000,35.888020
56850,61.500000,36.182178
56900,61.700000,35.543072
56950,62.700000,35.441642
57000,61.200000,36.196132
57050,61.500000,36.369630
57100,61.800000,35.798883
57150,61.300000,36.184389
57200,63.100000,35.645336
57250,60.900000,35.846757
57300,62.000000,35.653892
57350,61.000000,35.958309
57400,62.800000,35.232939
57450,60.300000,36.217537
57500,61.500000,36.187705
57550,60.300000,36.245138
57600,65.400000,35.185793
57650,65.500000,35.190197
57700,67.400000,35.083329
57750,67.000000,34.539832
57800,65.500000,35.047824
57850,68.500000,34.227913
57900,65.700000,35.655434
57950,66.300000,35.209516
58000,63.800000,35.793295
58050,66.500000,34.484054
58100,64.800000,35.385873
58150,63.500000,35.546448
58200,61.100000,36.041504
58250,60.200000,36.681876
58300,58.700000,37.052800
58350,61.000000,36.554070
58400,62.600000,35.276621
58450,62.400000,35.730099
58500,60.600000,36.083791
58550,60.300000,36.667561
58600,61.500000,35.882447
58650,60.900000,36.372929
58700,62.100000,35.594803
58750,63.200000,35.689774
58800,63.100000,35.448413
58850,64.700000,35.209516
58900,64.900000,34.759028
58950,64.500000,35.331997
59000,63.900000,35.170869
59050,64.300000,34.815370
59100,63.600000,36.191712
59150,63.400000,35.497042
59200,63.600000,35.460400
59250,65.900000,34.764781
59300,61.000000,36.019439
59350,61.800000,35.585952
59400,63.400000,34.986283
59450,61.800000,35.798883
59500,62.000000,35.608988
59550,61.300000,35.571196
59600,61.400000,35.491407
59650,62.000000,35.423156
59700,61.300000,35.588060
59750,61.400000,35.844665
59800,63.100000,34.562841
59850,61.900000,34.982710
59900,60.900000,36.433364
59950,59.600000,36.373617
60000,59.200000,36.798913
