Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -76.04; Last 100 Avg Ret: -201.83; Var: 0.00204182; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1800: Ret: -1365.98; Last 100 Avg Ret: -924.41; Var: 0.00481281; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1810: Ret: -2110.04; Last 100 Avg Ret: -946.68; Var: 0.01023596; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1820: Ret: -570.91; Last 100 Avg Ret: -910.72; Var: 0.01024533; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1830: Ret: -621.20; Last 100 Avg Ret: -894.19; Var: 0.01025205; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1840: Ret: -649.25; Last 100 Avg Ret: -887.40; Var: 0.00379792; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1850: Ret: -621.18; Last 100 Avg Ret: -894.62; Var: 0.00991193; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1860: Ret: -1069.67; Last 100 Avg Ret: -900.24; Var: 0.01025208; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1870: Ret: -491.76; Last 100 Avg Ret: -903.76; Var: 0.01025208; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1880: Ret: -458.88; Last 100 Avg Ret: -894.31; Var: 0.00548570; NE: 1.143; ACh: 0.005; ActLR: 0.00066393; Solved: N
1890: Ret: -764.97; Last 100 Avg Ret: -874.14; Var: 0.00147712; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1900: Ret: -817.54; Last 100 Avg Ret: -883.38; Var: 0.00671835; NE: 1.144; ACh: 0.940; ActLR: 0.00100000; Solved: N
1910: Ret: -647.15; Last 100 Avg Ret: -840.10; Var: 0.00344721; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1920: Ret: -531.78; Last 100 Avg Ret: -850.13; Var: 0.01024615; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1930: Ret: -2331.00; Last 100 Avg Ret: -876.96; Var: 0.00618768; NE: 1.143; ACh: 0.362; ActLR: 0.00100000; Solved: N
1940: Ret: -1047.03; Last 100 Avg Ret: -888.58; Var: 0.00634573; NE: 1.148; ACh: 0.621; ActLR: 0.00100000; Solved: N
1950: Ret: -638.12; Last 100 Avg Ret: -880.57; Var: 0.00101906; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1960: Ret: -632.23; Last 100 Avg Ret: -881.28; Var: 0.00508301; NE: 1.142; ACh: 0.000; ActLR: 0.00006517; Solved: N
1970: Ret: -929.44; Last 100 Avg Ret: -863.50; Var: 0.01019020; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1980: Ret: -992.41; Last 100 Avg Ret: -870.31; Var: 0.00509610; NE: 1.142; ACh: 0.000; ActLR: 0.00006847; Solved: N
1990: Ret: -507.60; Last 100 Avg Ret: -886.24; Var: 0.00488843; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
2000: Ret: -516.48; Last 100 Avg Ret: -877.05; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
Average return : -482.457002 (2000 episodes)
Training Complete.
Plot saved to /Users/a../Desktop/Icarus/ll/result/sweep_graphs/decay_0.5_boost_0.1/trial_3.png
